OBESITY_zip,LocationName,lat,lng
34.7,55781,47.7,-93
36.5,56013,43.6,-94.1
32.1,56065,43.9,-93.9
29.5,55430,45.06,-93.3
28.3,55125,44.92,-92.94
28.7,55120,44.88,-93.15
34.5,55703,47.7,-92.8
30.1,55042,44.99,-92.9
32.8,56056,44.07,-94.569
33.2,56035,43.824,-93.268
31.8,56111,43.6,-94.9
36.2,55434,45.17,-93.25
29.3,55110,45.09,-93
34.5,55724,47.2,-92.4
34.7,54842,46.49,-91.83
30.9,55358,45.2,-94
36.1,55732,47.7,-92.2
38.9,54856,46.4,-91.1
32.8,55904,44,-92.4
32.1,54913,44.3,-88.4
39,54949,44.5,-88.9
30.5,55101,44.95,-93.09
33,54956,44.2,-88.5
37.4,56046,43.957,-93.282
34.6,56019,44.1,-94.9
31.7,55604,48,-90.5
34.9,56121,43.5,-94.6
38,54848,45.5,-91.1
32,55612,47.7,-90.6
29.5,55116,44.91,-93.17
38.9,54945,44.6,-89.1
21.8,55384,44.94,-93.63
35.4,56125,44.055,-95.548
38.2,56072,43.9,-93.5
31.7,54904,44,-88.6
30.1,55372,44.7,-93.4
36.6,56051,43.54,-93.72
33.5,54760,44.424,-91.209
30.8,56011,44.6,-93.8
33.2,55030,45.84,-93.13
21.2,55435,44.87,-93.33
31.6,55797,46.6,-92.4
30.4,55077,44.83,-93.07
31.3,55804,46.9,-91.9
34.9,54935,43.78,-88.43
33.1,55936,43.7,-92.6
26.1,55413,45,-93.24
32.6,56034,44.03,-94.21
32.7,56017,44.32,-93.81
30.6,55322,44.8,-93.8
35.3,55790,47.8,-92.3
30.6,55046,44.4,-93.4
24.5,55343,44.91,-93.41
32.7,55756,46.4,-92.56
32.4,56063,44.22,-93.82
30.9,55454,44.97,-93.24
31.2,55306,44.73,-93.29
35.5,54937,43.8,-88.4
35,55304,45.3,-93.3
31.6,56050,44.27,-93.95
29.8,55020,44.58,-93.37
34,54767,44.8,-92.3
35.5,56085,44.3,-94.7
30.2,55726,46.7,-92.8
32.5,55932,44.13,-92.31
32.8,55731,48,-92.1
32.4,54927,44,-88.6
35.3,54829,45.5,-92.1
35.1,54763,45.2,-91.9
33.4,55927,44,-92.9
31.7,55798,46.7,-92.9
34.3,54836,46.4,-92.2
34.1,55763,47.3,-92.2
37.4,55051,45.9,-93.3
38.8,55814,46.788,-92.1
31,56080,44.08,-93.853
35.7,55354,44.89,-94.09
33.4,56045,43.76,-93.19
33.5,55012,45.4,-92.8
31,55038,45.2,-93
35.9,55990,43.7,-92.3
36.7,55370,44.79,-94.05
33,55707,46.6,-92.6
22.5,55375,44.9,-93.74
33,55923,43.9,-92.2
35.7,56068,43.9,-93.8
33.5,55910,44.1,-92
23.5,55345,44.92,-93.48
35.6,54772,45.1,-91.9
24.9,55405,44.97,-93.3
31.5,55019,44.41,-93.24
35.3,55448,45.17,-93.32
27.7,56003,44.22,-94.1
26.1,55327,45.21,-93.47
36.8,55060,44,-93.2
33.2,55931,43.51,-91.46
29.8,55082,45.1,-92.8
35,56031,43.6,-94.5
33.2,54942,44.3,-88.55
34.1,55021,44.3,-93.3
33.6,55921,43.6,-91.4
23.4,55391,44.97,-93.55
37.3,55711,46.8,-92.7
36.1,54967,44.13,-88.98
34.8,55760,46.6,-93.3
33.6,54914,44.26,-88.5
36.6,56026,43.9,-93.3
31.2,55321,45.1,-94.2
27.5,55415,44.97,-93.26
32.2,55793,47.1,-93.3
30.9,55073,45.26,-92.83
34,54915,44.25,-88.37
25.2,55423,44.88,-93.28
33.2,56073,44.3,-94.5
31.3,55367,44.9,-93.97
34.5,55991,44.3,-92.4
34.5,55717,47.1,-92.4
33.4,55314,44.8,-94.6
32.9,54963,44,-88.8
34.5,54944,44.3,-88.6
24.3,55340,45.08,-93.58
34.8,55710,47.6,-92.7
37.3,54966,44.2,-89.5
32.6,55027,44.4,-92.6
22.6,55305,44.95,-93.43
30.3,55318,44.8,-93.6
32.8,54986,44.1,-88.8
34.3,55758,47.51,-92.72
36.5,54749,44.94,-92.1
28.3,55341,45.16,-93.66
40.3,54962,44.5,-89
31.9,57037,43.1,-97.3
34,56668,48.612,-93.346
32,56401,46.3,-94.1
34.3,56164,44,-96.3
34.7,56450,46.2,-93.8
34.9,56653,48.4,-93.8
31.7,57311,43.7,-97.8
31.7,57225,44.9,-97.7
30.3,57053,43.4,-97.1
33.9,56176,43.8,-94.7
31.1,57383,43.7,-98.7
35.6,56329,45.7,-93.9
32.6,56239,44.49,-95.9
35.9,56167,43.57,-95.42
30.4,57420,45.33,-100.12
32.4,56449,46.2,-94.3
39.9,56575,47,-95.5
31.7,56262,45.1,-95.9
32.6,57038,42.6,-96.57
37.4,56527,46.4,-95.3
39.9,56633,47.3,-94.5
33.7,57325,43.7,-99.3
32.1,57218,44.7,-96.6
33.5,56230,44.8,-95.1
36.1,56576,46.5,-95.7
31.3,56152,44.2,-95.3
35.4,57110,43.51,-96.66
32.6,57344,43.44,-98.64
34.1,57449,45.7,-98.2
31.9,57340,43.8,-97.9
33.6,56162,43.84,-94.67
32,56128,43.9,-96.1
32.2,56723,47.8,-96.8
31.4,57332,43.5,-97.7
32.2,57315,43,-98
33.7,56371,45.43,-94.63
35,56389,45.801,-95.084
33.1,56522,46.1,-96.4
35.7,56382,45.9,-94.6
31.8,57249,44.4,-97.4
34.8,56662,46.9,-94
33,57005,43.6,-96.6
33.5,57048,43.7,-97.2
33.4,57428,45.5,-99.7
35.1,56231,45.3,-95.8
35.8,56271,45.2,-95.4
28.7,57075,44,-97
35.2,56573,46.6,-95.5
30.8,56374,45.6,-94.4
33,56178,44.3,-96.1
34,56211,45.5,-96.7
32.4,57312,44.2,-98.4
31.7,56376,45.498,-94.667
34.6,56384,45.81,-94.57
46.9,56666,48,-94.9
34.1,56519,47.2,-96.5
31.5,57362,44.5,-99.1
33.1,57245,44.894,-96.918
35.5,56621,47.4,-95.4
34.7,56252,45.2,-95.3
31.8,57052,43.3,-97.7
31.9,57313,43.3,-98.4
36.6,56440,46.2,-95
30,57061,44.245,-97.0419
34.7,56309,46.1,-95.8
34.5,56726,48.8,-96.2
32.6,56320,45.5,-94.4
31.5,57276,44.4,-96.6
35.5,56208,45.3,-96
32.7,57324,44.3,-98
38.1,56187,43.6,-95.5
19.2,56321,45.6,-94.4
36.9,56244,45.5,-95.7
40.3,56589,47.2,-95.8
32.4,57259,45,-96.6
34.5,56636,47.4,-94
30,56159,43.9,-94.9
32.5,57334,43.6,-98
30.9,57452,45.5,-99.9
43.9,57339,44.1,-99.3
32.1,57270,45.8,-97.3
36.5,56588,46.2,-95.5
34.3,57439,45.2,-98
33.7,56335,45.601,-94.861
30.4,57421,45.73,-97.91
33.5,56540,47.6,-96.3
33,57432,45.7,-98
30.5,57051,44.2,-97.3
34,56330,45.8,-93.8
34.1,56312,45.5,-95
33.5,56220,44.8,-96.3
33.3,56755,48.9,-97.1
33.1,57246,45.1,-96.7
34,56711,49.2,-95.1
33.5,57063,42.9,-97.7
30.5,56214,44.6,-95.3
34.8,57427,45.5,-98.3
34.2,57201,44.9,-97.1
31.3,57353,44.4,-97.8
36.3,56228,44.94,-94.66
33.2,56474,46.7,-94.4
32.3,56375,45.7,-94.27
35,57065,43.91,-96.62
36.9,56627,48.2,-93.9
32.8,56311,45.9,-95.9
30.9,56183,44,-95.4
33.1,57242,44.8,-97.4
33.3,56523,47.6,-96.8
36,56714,48.8,-96
32.8,56452,46.9,-94.5
33.8,56186,44,-96.1
33.7,56556,47.7,-95.9
34.6,57433,45.7,-98.3
36.4,57468,45.5,-97.8
36.5,56359,46.1,-93.7
36,56685,48.2,-94.6
27.5,57073,43,-97.1
34.8,57329,43,-98.2
33.6,56639,47.9,-93.5
34.7,56378,45.7,-95
34.4,57456,45.8,-99
36.9,56481,46.5,-94.9
31.3,57349,44,-97.6
33.2,57223,44.7,-97
32.6,57440,44.8,-98.3
36,57370,43.8,-99.1
34.1,56316,45.5,-95.1
30.6,56442,46.7,-94.1
35.2,56433,47,-94.7
35.1,57055,43.67,-96.74
28.2,57057,44.11,-96.96
35.9,56518,46.48,-95.24
33.2,57058,43.8,-97.4
40.7,56569,47.1,-95.8
36.6,57422,45.4,-97.9
28.2,57016,43.89,-96.97
34.6,56141,43.9,-95.8
37.7,56358,45.8,-93.4
36.9,56629,48.631,-94.107
34.4,56672,47,-94
35.5,56257,45,-96.4
29.4,56180,44.2,-95.5
35.1,56349,45.7,-95.5
34.2,56131,43.9,-95.6
31.7,57039,43.3,-96.9
35,56467,47,-94.8
33.5,56264,44.6,-96
29.9,57032,43.4,-96.7
32.5,57106,43.5,-96.83
33.4,56219,45.7,-96.8
33.7,56172,44,-95.8
33.3,56678,47.4,-95.1
34.8,56684,47.8,-95.7
32.9,56754,48,-96.3
33.5,56236,45.7,-96.4
36.6,56237,44.6,-95.4
35.4,56545,47.4,-96.2
31.5,56273,45.3,-95
36,56318,45.9,-94.7
31.4,57366,43.4,-98
34.6,57078,42.9,-97.4
32.8,56655,47,-94.2
31.6,57384,44.4,-98.5
38.8,57262,45.7,-96.9
31.5,56283,44.5,-95.1
38.2,56651,47.4,-95.6
35.5,57224,45.9,-97.1
33.9,56157,44.4,-96
33.1,56313,45.785,-93.553
30.9,56425,46.34,-94.27
33.6,56331,45.6,-94.7
31.6,57323,44.2,-97.7
36,56660,48,-94.2
37.9,57273,45.3,-97.3
33.1,56721,47.9,-96.9
32,56713,48.4,-96.8
35.3,56129,43.54,-95.98
32.4,56594,46.5,-96.7
35.6,56270,44.6,-95
32.7,57035,43.6,-97.1
35.4,56379,45.7,-94.1
31,57438,45.1,-99.1
32.2,57371,44.4,-99.2
34,56229,44.6,-95.7
36.9,56185,43.8,-95.84
34.5,56544,46.7,-95.6
29.5,57076,44,-97.3
33.6,56352,45.6,-94.8
34.1,56226,45.37,-95.69
33.3,56360,45.9,-95.1
32.7,56554,46.9,-96.1
34.9,57040,43.1,-97.6
32.4,57301,43.7,-98
34.1,56548,47.4,-96.7
33.2,57436,44.8,-98.1
34.3,56458,47.2,-94.9
33,56737,48.4,-96
32.7,57373,44.5,-98.8
33.3,56529,46.88,-96.69
33.4,56431,46.5,-93.6
32.4,56209,45.1,-94.8
37.3,56446,46.1,-95.1
33.4,56258,44.4,-95.7
32.8,57066,43,-97.9
32.9,57251,45.26,-96.93
32.7,56565,46.06,-96.32
31.9,57268,44.6,-96.7
33.1,56535,47.7,-96.1
34.7,56736,47.7,-96.2
33.6,57355,43.8,-99
34.6,56227,45.3,-96.2
35.2,56364,46,-94
35.1,57235,45.1,-97.3
35.7,56324,46.2,-95.9
33,56750,47.9,-96.3
33.7,57446,45.9,-98.2
33.7,56368,45.5,-94.5
33.3,56579,46.5,-96.3
34.8,56552,46.99,-96.22
35.8,56650,48,-94.7
29.6,56296,45.8,-96.5
38.7,57367,43.07,-98.53
27.5,57006,44.3,-96.8
37,56524,46.2,-95.6
32.2,56315,46,-95.6
32.3,56216,44.95,-95.06
33.7,56285,44.8,-95.4
32.2,56224,44.38,-95.05
33.2,57466,45.2,-99.5
32.3,56686,48.8,-94.9
37.1,56235,45.7,-96.1
35.9,57028,44,-96.6
34.9,56461,47.2,-94.9
32.9,57247,45.7,-97.4
32.8,57018,43.8,-97
31.8,56145,44.1,-95.2
34.9,56304,45.5,-94.1
32.6,57033,43.6,-97
37.6,56207,45.56,-96.19
35,56469,46.7,-93.6
31.1,57345,44.5,-99.5
34,56170,44.2,-96.1
35.7,57274,45.3,-97.5
33,56710,48.24,-97
32.6,57269,45.2,-96.8
34.1,56140,43.8,-96.4
35.5,56342,46.2,-93.4
35.2,56314,45.8,-94.4
32.3,57049,42.6,-96.6
34.6,56644,47.9,-95.4
41.8,56626,47.3,-94.2
32,57234,44.6,-96.9
31.6,57021,43.27,-96.98
36.3,56756,48.8,-95.5
29.7,57010,42.8,-96.8
33.8,57342,43.2,-98.7
34.1,57263,45.1,-97
37.6,56434,46.34,-94.95
31.4,56757,48.5,-96.9
34.8,56688,47.8,-93.9
31.8,56287,44.48,-95.33
33,56277,44.8,-95
33.9,56546,47.1,-96.7
36,57103,43.55,-96.69
33.8,57445,45.5,-98.1
35.1,56673,48.8,-95.2
36,56654,48.5,-93.9
34.7,56241,44.8,-95.6
33.5,56590,46,-96.2
34.1,57227,45.4,-96.7
32.3,56174,44.02,-95.31
30.4,57382,44,-98.7
32,56160,43.84,-94.8
34.2,57017,44,-96.8
35.8,56659,47.6,-94
31.8,56447,46.7,-93.9
32,56744,48.2,-97.1
32.4,56265,45,-95.7
37.5,56641,47.3,-94.1
32.2,57379,44.2,-98.6
33,56325,45.564,-94.947
36.2,56567,46.6,-95.4
32.7,56716,47.7,-96.5
32.2,56289,45.3,-95.2
33.1,57461,45.2,-98.4
36.4,56297,44.6,-95.5
33.2,57216,45.3,-96.5
32.4,56137,43.9,-95.3
33.6,56735,48.9,-96.7
35.6,56534,46.5,-96
32.7,57437,45.8,-99.6
33.5,56510,47.4,-96.5
31.9,57385,44.1,-98.3
33.8,56542,47.6,-95.7
36.8,56572,46.6,-96.1
46.3,56671,47.8,-95
31.1,57212,44.4,-97.2
33.7,57041,43.724,-96.869
34.7,57261,45.5,-97.6
36.1,56221,45.5,-96.2
34.8,57272,45.1,-97.5
34.7,56759,48.6,-96.1
31,56293,44.4,-95.2
29.3,57108,43.5,-96.7
35.3,56350,46.3,-93.2
33.8,56514,46.7,-96.4
34.5,56584,47.2,-96.2
34.3,56652,47.7,-95.3
32.4,56722,48,-96.7
33.4,56720,48.57,-96.9
34.5,57030,43.7,-96.5
32.6,56307,45.6,-94.6
37.4,56453,46.3,-95.2
32.3,56260,45,-95.5
31.7,57002,44.3,-96.7
31.1,56251,45.15,-94.93
31.8,56448,46.76,-94.08
31.5,57221,44.6,-97.4
34.5,56147,43.7,-96.1
36.5,56245,44.7,-95.7
36.2,56243,45.1,-94.7
35.9,57255,45.9,-96.9
34,56727,48.3,-95.5
34.5,56549,46.9,-96.3
30.9,57214,44.49,-97.21
34.7,57020,43.68,-96.83
31.2,57376,43.2,-98
35.2,56586,46.3,-95.8
34.1,56169,44.3,-96
36.2,56165,43.7,-95.7
33.2,56144,43.8,-96.3
30.6,57027,43.19,-96.51
32.1,56560,46.8,-96.7
36.1,56249,45.3,-95.9
33.8,56362,45.4,-94.7
31.9,56441,46.6,-94
31.8,56288,45.2,-95
37.5,56443,46.2,-94.6
35.8,56669,48.3,-93.2
36.6,56438,46.2,-94.8
32.4,56473,46.3,-94.5
32.2,57322,44.7,-98
33.6,57062,42.8,-98
32.9,56455,46.45,-94
34.9,56436,47.1568,-94.6898
31.9,57029,43.3,-97.5
34.4,57441,45.8,-98.5
30,57014,43.1,-97
32,57314,44,-98
34.1,56387,45.53,-94.24
36.1,56681,47.6,-94.2
36.8,57346,44.246,-99.454
32.5,57238,44.9,-96.8
37.7,56482,46.5,-95.1
34.5,57243,44.9,-97.4
35.9,56578,46.9,-95.6
33.8,57451,45.4,-98.9
32.8,56683,47.7,-94.8
35.7,56661,47.8,-94.1
30.7,57328,43.4,-98.4
36.2,56637,47.62,-93.83
31.2,56468,46.5,-94.3
36.1,56437,46.2,-95
33.4,56340,45.7,-94.4
34.4,56386,46.1,-93.5
32.9,56760,48.2,-96.4
36.5,56663,47.5,-94.5
36.4,56571,46.4,-95.5
35,56158,43.6,-96.1
34.4,56587,46.6,-95.9
31,57430,45.8,-97.7
32.1,57348,44.6,-98.4
31.9,56728,48.8,-96.9
34.6,56751,48.8,-95.9
33,56149,44.3,-96.3
33,56356,45.628,-94.754
36.1,56464,46.8,-95.1
33.4,57031,42.86,-97.19
35.2,57317,43.1,-99.1
34.3,57448,45.6,-99.4
35.7,56153,43.84,-96.02
31.8,57248,44.6,-97.2
31.3,56583,46,-96.4
34.8,56218,44.8,-96
32.1,56601,47.5,-94.8
33.3,56585,47.1,-96.2
33.8,56630,47.7,-94.5
33.9,56725,48.1,-95.8
33.9,56223,44.8,-95.8
34,57460,45.3,-98.7
32.5,57454,45.6,-97.7
29.5,57043,43.4,-97.3
31.8,56355,45.93,-95.23
33.9,57363,43.7,-98.3
32.1,57278,44.6,-97.7
32.7,57237,44.8,-96.5
34,56201,45.1,-95
35.5,56761,48.6,-95.6
32.5,57258,45,-97.9
37.2,57266,45.3,-97.1
35.8,56528,46.5,-95.8
33.8,57003,43.7,-96.8
36.4,57457,45.9,-99.2
32.9,57217,45.1,-97.7
34.8,56278,45.3,-96.4
33.5,56592,47.5,-96
31.7,57455,45,-99.7
30.6,57226,44.8,-96.7
32,57034,43.1,-96.5
35.6,56212,45.1,-96.3
32.9,56240,45.5,-96.4
34.8,56729,48.7,-96.6
35.1,56173,43.53,-96.24
31.1,57365,43.82,-99.37
32.8,56628,47.7,-93.6
31.5,56292,44.5,-95.4
33.1,56353,45.8,-93.6
34.4,56531,46,-96
31.4,57265,45,-96.8
35.4,56215,45.3,-95.6
31.8,57252,45.2,-96.6
32.1,56762,48.2,-96.8
31.7,56142,44.5,-96.2
34.9,56132,44.2,-95.7
31.6,56472,46.5,-94.3
34.1,56748,47.9,-95.9
44,56591,47.1,-96
33.9,56171,43.7,-94.8
33.8,56248,45.8,-96.1
32.1,56150,43.6,-95.2
33.6,56267,45.6,-96
34.5,56328,45.954,-94.532
30.3,57015,43.4,-97
34.8,56525,46.659,-96.751
33.9,56680,47.66,-93.92
33.6,57279,45.4,-96.7
35.6,56570,46.9,-95.4
34.1,56647,47.7,-94.6
36.2,57256,45.3,-97.2
30.9,56222,45,-95.4
32.5,56166,44.2,-95.4
32.8,57105,43.52,-96.73
32,57059,43.1,-97.8
33,56553,46.4,-96.6
43,57257,45.5,-97
31.2,56266,44.4,-94.8
40.1,57356,43.1,-98.5
32.1,56363,45.699,-93.648
36,56479,46.5,-94.8
32.6,56738,48.3,-96.3
32.4,56282,45,-95.2
35.3,56550,47.3,-96.7
35.5,56361,46.2,-95.3
34.2,56323,45.64,-95.72
38.7,56521,47,-95.9
36.9,56477,46.7,-95
31.1,56332,46,-95.5
35.4,56581,47.46,-96.76
35,56676,47.5,-95.2
25.1,57069,42.8,-97
31.7,56326,46,-95.7
36,56385,45.7,-95.2
28.5,57050,44.1,-97
36.9,56155,43.78,-95.93
31.6,57077,43.3,-96.8
27.9,57054,44.1,-97.2
34.3,57068,43.6,-96.5
31.9,56156,43.7,-96.3
30.6,56136,44.5,-96.4
34.5,57219,45.3,-97.8
32.9,56138,43.54,-96.38
36.1,56475,46.1,-94.5
33.1,56623,48.6,-94.6
34.1,57236,45,-97.6
34.1,56232,45,-96
33.5,56634,47.7,-95.4
34.5,56731,48.922,-97.095
32.1,56456,46.6455,-94.3344
33,56733,48.7,-96.9
36,56168,43.6,-95.8
30.8,56308,45.9,-95.4
33.7,57241,44.7,-97.2
33.1,56310,45.6,-94.4
33.7,56303,45.58,-94.21
32.4,56253,45,-94.9
31.5,56279,45.2,-95.2
30.6,57064,43.46,-96.87
32.9,57330,43.3,-98.1
32,57386,44.5,-98
35.6,56367,45.8,-94.2
33.5,56701,48.1,-96.2
35.5,56470,47,-95.1
31.8,57381,44.4,-98.7
34.5,56547,46.9,-96.6
43.1,57361,43.03,-98.44
35.3,56649,48.5,-93.4
33.5,57350,44.4,-98.2
34,56715,47.8,-96.1
34.4,56580,46.7,-96.6
31.8,57026,44.3,-96.5
29.9,57117,43.6,-96.7
32.7,56444,46.4,-93.9
31.8,56687,47.512,-94.973
34,56291,44.58,-96.06
32.6,57369,43.4,-99
31.8,57337,44,-97.8
33.4,56742,47.81,-95.89
31.9,56465,46.5,-94.1
31.2,56281,44.95,-95.18
33.1,56284,44.8,-95.2
33.6,56732,48.6,-96.6
31.9,57467,44.8,-99.1
31.9,56520,46.3,-96.5
33.1,57424,45,-98.5
35,57374,43.8,-97.6
33.2,56139,44.1,-96.2
35.6,56347,46,-94.9
29.6,57070,43.2,-97.2
33.8,56274,45.9,-96.18
34.2,57335,43.2,-98.8
34.3,56381,45.6,-95.6
33.9,56536,47,-96.5
32.1,56255,44.39,-95.42
33.7,56225,45.5,-96.5
34.7,57067,43,-97.5
36.6,57239,45.5,-97.3
41.8,56566,47.2,-95.6
32.4,56354,46.1,-95.3
34,57107,43.6,-96.82
28.3,57042,44,-97.2
35.2,56734,48.8,-96.6
32.8,57368,43.8,-98.5
37.8,56516,47.4,-96
30.9,57364,43.427,-98.607
35.1,56336,45.8,-94.7
34.2,56435,46.8,-94.5
33,56161,43.7,-95.3
34.1,56667,47.7,-94.9
33.2,57359,43.9,-98.2
31.7,57435,45.2,-99
30.3,57047,43.51,-97.22
32.6,57022,43.9,-96.7
36.7,57104,43.6,-96.68
31.7,57233,44.5,-97.4
32.4,57025,42.7,-96.7
34.6,56373,45.9,-94.2
33.6,57072,43,-97.2
34,56175,44.3,-95.7
32.6,56543,46.3,-96.3
31.6,56143,43.6,-95
33.2,57434,45.2,-98.1
32.8,56758,48.5,-96.5
31.8,57442,45,-100.1
32.3,57264,45.1,-96.8
32.9,57271,44.7,-97.5
33.6,56724,48.4,-95.8
34.9,57260,45.9,-96.7
36.3,56338,46,-93.9
32.1,56263,44.42,-95.54
37.1,56574,47.2,-96.7
34.7,56151,44,-95.9
46.5,56670,47.8,-94.9
31.1,56377,45.64,-94.23
31.4,57319,43.5,-97.5
31.9,56369,45.47,-94.344
32.4,57001,43,-96.6
33.2,57401,45.5,-98.5
32.5,57213,44.6,-96.6
34.3,56568,47.5,-96.8
33.2,56657,47.6,-93.6
32.4,56343,45.8,-95.7
30.9,57450,45.2,-99.9
39.8,57341,44.1,-99.1
34.1,56334,45.6,-95.3
33,57232,45.6,-97.4
37.1,57380,43.1,-98.3
33.1,57331,43.5,-98
32.7,57429,45.18,-98.3
35.4,56357,45.7,-93.8
31.3,57012,43.6,-97.3
34.2,56276,45.2,-96.3
36.4,57024,44,-96.6
31.9,57375,43.6,-98.5
32.2,57045,43.2,-97.5
33.5,57465,45.1,-98.7
20.6,57197,43.525,-96.739
32.9,56339,45.8,-95.8
31.6,56295,45.04,-95.83
33.4,56511,46.8,-96
31.4,57220,44.5,-96.9
32.6,57321,43.9,-97.6
32.8,57013,43.3,-96.6
34.2,56256,45,-96.2
32.1,56294,44.316,-95.213
35.3,57046,43,-97.3
35.3,56466,46.4,-94.6
34.2,57426,45.73,-98.5
34.5,56280,44.7,-96.1
30.2,57231,44.4,-97.6
33.6,56501,46.8,-95.7
30.3,57071,44.3,-97
34.6,56537,46.3,-96.1
31.3,57004,43.1,-96.8
32.4,56301,45.5,-94.2
35.7,56345,46,-94.4
34.6,56646,47.8,-95.6
33.3,56134,43.8,-96.22
33,56327,45.8,-95.6
31.7,56319,46,-95.2
35.9,56533,46.4,-96.16
34.4,56127,43.55,-94.77
35,56181,43.7,-94.6
34.9,56763,48.9,-95.3
33.4,56517,47.6,-96.6
39.2,56557,47.3,-95.8
29.9,59030,45.1,-110.4
32.3,57738,43.6,-103.2
38.6,58210,48.4,-98.1
35.6,58554,46.7,-100.9
39.6,58531,47.6,-101.2
37.4,58544,46.5,-100.3
32.7,57720,45.6,-103.5
23.1,58105,46.9,-96.81
37.8,58838,47.7,-103.8
35.1,58346,48.3,-99.4
45.7,58770,47.9,-102.2
37.5,57645,45.9,-101.7
46.8,58370,47.9,-98.9
37.3,57534,43.6,-99.7
38.2,58758,47.8,-100.1
31.1,59053,46.5,-110.5
41.9,59255,48.1,-105.2
29.8,59047,45.5,-110.5
36.8,57547,43.6,-101.4
34.7,57471,45.4,-99.3
32.3,58504,46.8,-100.8
32.5,59038,46.3,-107.4
32.4,59211,48.7,-104.4
30.1,59026,45.46,-108.86
33.4,58061,46.3,-96.9
33.7,58081,46.3,-97.1
36.1,58275,47.7,-97.1
34,58075,46.3,-96.7
37.3,58458,46.4,-98.3
35.4,58573,46.1,-100.3
39.2,58655,46.8,-103
36.5,59221,47.9,-104.2
30.1,57648,45.8,-100.3
36.9,58344,48,-98.3
33.2,57744,43.8,-103.1
39.4,58740,48.5,-101.3
42.3,58367,48.9,-99.5
39.6,58063,47,-97.8
32.1,57569,43.8,-99.5
41.7,57621,45.771,-101.076
42.8,59022,45.6,-107.7
36.2,58067,46.1,-97.5
22.4,58076,46.273,-96.607
39.8,57555,43.2,-100.5
37.4,58461,46.6,-98.2
32.9,57724,45.6,-103.9
38.4,58272,48,-98
35.4,59067,46,-109.3
36.5,58801,48.3,-103.7
36.6,58463,47.5,-100.5
36.3,58418,47.4,-99.7
45.4,57716,43.1,-102.3
33.4,58704,48.43,-101.32
35.4,59024,46.2,-107.7
39.7,58718,48.3,-101.8
30.8,57785,44.4,-103.3
35.7,58523,47.2,-101.8
34.2,58005,47.1,-97
40.2,59016,45.5,-106.9
38.5,57585,43.6,-100.4
30.5,59032,47,-108.8
39.5,57579,43.6,-100.8
42.8,57661,45.2712,-100.8873
34.7,58402,46.9,-98.8
36.4,58852,48.4,-103
37.3,58430,47.5,-100.3
38.9,57541,43.6,-99.9
29.8,59041,45.5,-108.9
32.3,59259,47.6,-105.1
32.6,59046,46.4,-109
33.2,59010,46,-107.2
35.2,58401,46.9,-98.7
33,59244,48.6,-106.3
33.6,58021,46.7,-97.1
32.6,59214,47.2,-105.9
35.4,58325,48.3,-99.1
38.2,59225,48.3,-106
36.1,58703,48.3,-101.3
36.8,58016,47.4,-97.5
28.1,57790,44.1,-102.3
38.4,57633,45.2,-101.3
37.4,58062,46.6,-97.8
33.7,58558,46.8,-100.5
43.7,57570,43.2,-101
38.5,58830,48.6,-103.5
37.5,58492,47.2,-98.4
38.5,58722,48.3,-101.5
44.4,57623,45,-101.6
32.9,59219,48.6,-104.2
38.9,58761,48.8,-101.5
34.9,59063,45.7,-109
42,57642,45.7,-101.3
34.5,58251,48,-97.7
34.5,58064,47.1,-97.7
38.1,58725,48.5,-101.7
36.5,58422,47.6,-99.4
40.5,57574,43.1,-101.5
41,58794,48.3,-102.8
38.6,58276,48.6,-97.4
34.4,58494,47.1,-100.3
30,59015,46.1,-108.9
36,58060,46.3,-97.5
35.1,58228,47.9,-97.4
33.4,57533,43.2,-99.4
40.3,58351,48.1,-99.3
31.5,57787,44.7,-102.8
33.6,59230,48.3,-106.6
31.4,59311,45.2,-104.5
33.4,58051,46.6,-97
39.4,58482,46.9,-99.9
39.6,58737,48.9,-102.4
36.8,59035,45.3,-107.9
38.4,58431,46.5,-98.5
37,58069,46.2,-97.8
32,59261,48.6,-107.4
38,58259,48,-98.1
32.9,59059,46.5,-108
44.1,57714,43.3,-102
42.7,58775,47.7,-101.9
34.7,59248,48.3,-106.3
30,59077,47.1,-107.2
16.4,57799,44.495,-103.872
35.7,58214,47.9,-97.5
34.7,57553,44.5,-101.6
36.2,58710,47.9,-100.2
41.1,57577,43.6,-101.8
35.3,58711,48.9,-101.3
36.8,58271,48.9,-97.3
36.6,58712,48,-100.6
37.7,58362,48.2,-99.1
31.5,59215,47.5,-105.7
39,58581,46.1,-99.7
30.9,57501,44.6,-100.3
37.6,58049,46.7,-98
36.4,58424,46.9,-99.1
34.2,58474,46.1,-98.1
43.9,57572,43.1,-101
38.2,58642,47.2,-102.9
35.1,58038,47.2,-97
32.4,57473,45,-99.5
37.7,58647,46.5,-103
37.1,58240,47.6,-97.5
38.2,58227,48.5,-97.9
30.6,57732,44.3,-103.6
36.9,58638,46.9,-102.1
37.1,58755,48.6,-103
31.5,57631,45.6,-100.3
34.3,57564,44.7,-100
33,58477,47.2,-100.5
37,58481,46.9,-98.4
41.7,57563,43.38,-100.33
42.7,57652,45.2,-100.5
38.4,58331,48.6,-99.1
37.1,58355,48.59,-98.37
35.6,58027,46.6,-97.6
29.4,57745,44,-103.8
32.6,59072,46.4,-108.6
38.2,58746,48.8,-102.2
37.5,58448,47.3,-98.2
